file,adv,stop,rear,travel_time,match,remark
20230102_18,100690,200694,,10.6,0,
20230102_18,100690,200691,,4.6,1,
20230102_18,100735,200738,,3.8,1,updated
20230102_18,100739,200740,,9,1,updated
20230102_18,100798,200799,,4,1,
20230102_18,101005,201006,,6.4,1,
20230102_19,100229,200230,,4.1,1,
20230102_19,100288,200289,,4.8,1,
20230102_19,100375,200376,,4.9,1,
20230102_19,100377,200384,,11.8,0,
20230102_19,100377,,300378,3.9,0,
20230102_19,100404,200405,,3.5,1,
20230102_19,100406,200407,,6.7,1,
20230102_19,100433,200436,,4.7,1,
20230102_19,100434,200437,,3.9,1,
20230102_19,100435,200438,,4.6,1,
20230102_19,100542,200543,,3.8,1,
20230102_19,100581,200584,,4.9,1,
20230102_19,100582,200583,,4.2,1,
20230102_19,100617,200619,,5,1,
20230102_19,100618,200621,,4.8,1,
20230102_19,100644,200652,,7.5,0,checked
20230102_19,100645,200648,,3.8,1,
20230102_19,100645,200651,,6.8,0,
20230102_19,100647,200651,,3.4,1,
20230102_19,100649,200655,,6.4,1,
20230102_19,100650,200656,,6.7,1,
20230102_19,100684,200689,,5.7,1,updated
20230102_19,100685,,300688,5.3,1,
20230102_19,100731,200735,,5.2,1,
20230102_19,100732,200738,,6.2,1,
20230102_19,100733,200736,,4.7,1,
20230102_19,100749,200754,,5.8,1,
20230102_20,100000,200005,,6.5,1,updated
20230102_20,100002,200006,,7.2,1,updated
20230102_20,100077,200085,,9.9,0,
20230102_20,100077,200080,,3.6,1,
20230102_20,100077,200083,,5.6,0,
20230102_20,100078,200081,,3.2,1,
20230102_20,100078,200086,,12.3,0,
20230102_20,100079,200083,,3.5,1,
20230102_20,100079,200085,,7.8,0,
20230102_20,100082,200085,,4.8,1,
20230102_20,100084,200086,,6.7,1,
20230102_20,100122,200123,,5,1,
20230102_20,100163,200173,,11,0,
20230102_20,100165,200171,,4.4,1,updated
20230102_20,100167,200172,,4.7,1,updated
20230102_20,100169,,300174,8.2,0,
20230102_20,100169,200173,,5.1,0,
20230102_20,100170,200172,,2.7,0,
20230102_20,100221,200224,,6.2,0,
20230102_20,100222,200226,,7,1,
20230102_20,100260,200261,,3.1,1,
20230102_20,100309,200310,,4.1,1,
20230102_20,100346,200347,,5.2,1,
20230102_20,100372,200374,,5.9,1,
20230102_20,100412,200414,,4.6,1,
20230102_20,100425,200426,,4,1,
20230102_20,100427,,300430,5.8,1,
20230102_20,100486,200487,,3.7,1,
20230102_20,100488,200490,,7.7,1,
20230102_20,100540,200541,,3.9,1,
20230102_20,100602,,300603,4,1,
20230102_20,100619,200620,,8.3,1,
20230102_20,100658,200659,,4.1,1,
20230102_20,100673,200683,,6.6,0,
20230102_20,100674,200685,,6.4,0,
20230102_20,100674,200681,,4.3,1,
20230102_20,100675,200683,,4.8,1,updated
20230102_20,100677,200684,,4.4,1,
20230102_20,100677,200686,,5.9,0,
20230102_20,100677,200688,,9.2,0,
20230102_20,100678,200685,,4.1,1,
20230102_20,100680,200684,,2.7,0,
20230102_20,100680,200686,,4.2,1,
20230102_20,100680,200688,,7.5,0,
20230102_20,100682,200688,,5.6,1,
20230102_21,100099,200100,,6.3,1,
20230102_21,100145,200148,,6.2,1,updated
20230102_21,100146,200149,,6.7,1,
20230102_21,100167,200169,,3.5,1,
20230102_21,100168,200170,,3.8,1,
20230102_21,100180,200181,,3.8,1,updated
20230102_21,100226,200233,,11.3,0,
20230102_21,100227,200231,,5.5,1,updated
20230102_21,100229,200233,,6.3,1,updated
20230102_21,100230,200232,,4.1,1,updated
20230102_21,100266,200270,,6.4,0,
20230102_21,100266,200269,,4.1,1,
20230102_21,100267,200270,,4,1,
20230102_21,100268,200272,,7.7,1,
20230102_21,100284,200288,,4.2,1,
20230102_21,100285,200290,,6.6,0,
20230102_21,100286,200290,,5.3,0,
20230102_21,100287,200291,,6.9,0,
20230102_21,100289,200291,,5.5,0,
20230102_21,100318,200321,,5,1,
20230102_21,100361,200362,,3.8,1,
20230102_21,100380,,300381,2.7,0,
20230102_21,100380,200383,,4.8,0,updated
20230102_21,100382,200384,,3.5,1,
20230102_21,100396,,300397,6.3,1,
20230102_21,100610,,300611,5.1,1,
20230102_22,100016,200018,,4.3,1,
20230102_22,100144,200146,,4.1,1,
20230102_22,100144,200147,,7.8,0,
20230102_22,100145,200147,,5.9,1,
20230102_22,100210,200211,,5.5,1,
20230102_22,100220,200222,,6.1,1,
20230102_22,100221,200224,,6.4,1,
20230102_22,100284,200286,,4.3,1,
20230102_22,100285,200287,,4.1,1,
20230102_22,100312,200315,,6.9,1,
20230102_22,100313,200314,,6,1,
20230102_22,100323,200326,,4.1,1,
20230102_22,100325,200327,,4.9,1,
20230102_22,100345,200347,,7.1,1,
20230102_22,100367,200368,,5.6,1,
20230102_22,100386,200391,,4.8,1,
20230102_22,100463,200464,,7.9,1,
20230102_22,100523,200525,,7,1,
20230102_23,100000,200003,,5.5,1,updated
20230102_23,100001,200004,,5.8,1,updated
20230102_23,100013,200014,,7.1,1,
20230102_23,100080,200081,,3.8,1,
20230102_23,100108,200109,,5.9,1,
20230102_23,100168,200171,,4.5,1,
20230102_23,100182,200183,,7.8,1,
20230102_23,100242,200244,,4.2,1,
20230102_23,100257,200258,,5.9,1,
20230102_23,100326,200327,,4.4,1,
20230103_00,100029,200030,,6.1,1,
20230103_00,100119,200120,,6.6,1,
20230103_00,100201,200202,,4.6,1,
20230103_00,100223,200224,,8.5,1,
20230103_01,100041,200042,,4.4,1,
20230103_01,100110,200111,,6.4,1,
20230103_01,100116,200117,,7,1,
20230103_01,100182,200183,,6.2,1,
20230103_03,100015,200016,,6.5,1,
20230103_03,100032,200033,,3.6,1,
20230103_03,100057,200058,,3.4,1,
20230103_03,100070,200071,,4.2,1,
20230103_03,100115,200116,,6,1,
20230103_03,100122,200124,,5.9,0,
20230103_04,100010,200011,,4,1,
20230103_04,100072,,300073,5.2,1,
20230103_04,100084,200085,,7,1,
20230103_04,100096,200098,,4.9,1,
20230103_04,100097,200099,,6,1,
20230103_04,100238,200239,,6,1,updated
20230103_05,100009,200010,,4.4,1,
20230103_05,100042,200043,,4.2,1,
20230103_05,100046,200047,,4.1,1,
20230103_05,100098,200099,,5.5,1,
20230103_05,100163,200164,,7,1,
20230103_05,100173,200174,,3,1,
20230103_05,100225,,300227,4.7,1,
20230103_05,100238,200244,,5.1,0,
20230103_05,100238,200242,,3.9,1,
20230103_05,100239,200243,,4.3,1,
20230103_05,100240,200244,,4.4,1,
20230103_05,100240,200242,,3.2,0,
20230103_05,100241,200245,,4,1,
20230103_05,100292,200298,,5.6,0,
20230103_05,100291,200297,,4.7,1,
20230103_05,100292,200299,,8.4,0,
20230103_05,100293,200298,,4.3,0,
20230103_05,100293,200299,,7.1,0,
20230103_05,100296,200299,,4.1,0,
20230103_05,100326,200327,,3.7,1,
20230103_05,100348,200349,,3.9,1,
20230103_06,100012,200015,,6.3,0,
20230103_06,100013,200015,,4,1,updated
20230103_06,100273,200279,,11.3,0,
20230103_06,100273,200277,,5,1,
20230103_06,100275,200278,,5.2,1,
20230103_06,100276,200279,,7.1,1,
20230103_06,100343,200344,,4.2,1,
20230103_06,100544,,300545,5.4,1,
20230103_07,100000,200001,,6.3,1,updated
20230103_07,100145,200146,,6.6,1,
20230103_07,100257,200258,,5,1,
20230103_07,100503,200505,,3.8,1,
20230103_07,100570,200573,,5.8,1,
20230103_07,100571,200578,,6.7,1,
20230103_07,100609,200611,,8.4,1,
20230103_07,100647,200648,,7.5,1,
20230103_07,100925,,300926,5.4,1,updated
20230103_07,101000,201001,,5.2,1,
20230103_07,101110,201111,,6.6,1,
20230103_08,100135,200136,,4.8,1,
20230103_08,100152,200161,,9,0,updated
20230103_08,100153,200158,,4.1,1,
20230103_08,100153,200159,,5.8,0,
20230103_08,100155,200159,,3.8,1,
20230103_08,100157,200167,,12.9,0,updated
20230103_08,100157,200161,,4.6,0,
20230103_08,100160,200166,,9.1,0,
20230103_08,100160,,300165,5.2,0,
20230103_08,100207,200208,,3.2,1,
20230103_08,100365,200366,,3.4,1,
20230103_08,100410,200411,,5.1,1,
20230103_08,100446,200447,,4.4,1,
20230103_08,100590,200592,,6.2,1,
20230103_08,100752,200754,,6.5,1,
20230103_08,101029,201031,,6.8,1,
20230103_09,100053,200054,,3.5,1,
20230103_09,100096,200097,,6,1,
20230103_09,100148,200151,,3.4,1,
20230103_09,100150,200152,,3.9,1,
20230103_09,100198,200199,,5.1,1,
20230103_09,100246,200247,,5.8,1,
20230103_09,100419,200421,,4.1,1,
20230103_09,100420,200422,,6.7,1,
20230103_09,100431,200432,,4.7,1,
20230103_09,100433,200434,,6.8,1,
20230103_09,100497,,300498,5.3,1,
20230103_09,100513,200515,,4.7,0,
20230103_09,100585,200587,,4,1,
20230103_09,100586,200588,,4.5,1,
20230103_09,100681,200682,,7.9,0,checked
20230103_09,100714,200716,,5.7,1,
20230103_09,100715,200717,,6.6,1,
20230103_09,100814,200817,,3.8,1,
20230103_09,100816,200819,,4.3,1,updated
20230103_09,100816,,300821,8.1,0,
20230103_09,100818,,300821,5.4,1,updated
20230103_09,100854,200857,,6.7,1,
20230103_09,100855,200856,,5.8,1,
20230103_09,100885,200890,,4.9,1,
20230103_09,100927,200928,,3.6,1,
20230103_09,100986,200987,,5,1,
20230103_09,100988,200989,,3.2,1,
20230103_09,101022,,301029,11.2,0,
20230103_09,101022,201024,,4,1,
20230103_09,101025,201030,,7.3,1,
20230103_09,101026,,301029,5.3,1,
20230103_09,101068,201070,,3.4,1,
20230103_09,101068,201074,,9.2,0,
20230103_09,101069,201073,,3.6,1,
20230103_09,101071,201074,,5.5,1,
20230103_09,101072,201075,,7.1,1,
20230103_10,100024,,300025,5,1,
20230103_10,100076,200080,,4.1,1,
20230103_10,100078,200081,,5.9,1,
20230103_10,100079,200082,,6.8,1,
20230103_10,100232,200233,,4.3,1,
20230103_10,100316,200318,,6.8,1,
20230103_10,100389,200390,,4.5,1,
20230103_10,100521,200522,,4,1,
20230103_10,100611,200613,,4.1,1,
20230103_10,100611,200614,,10.9,0,
20230103_10,100657,200658,,4.8,1,
20230103_10,100721,,300722,4.9,1,
20230103_10,100888,200891,,4.2,1,
20230103_10,100889,200892,,5.2,1,
20230103_10,100960,200965,,5,1,
20230103_10,100961,200967,,7.7,0,
20230103_10,100961,200964,,4.3,1,
20230103_10,100962,200966,,4.8,1,
20230103_10,100963,200967,,4.1,1,
20230103_10,100998,,300999,4.9,1,
20230103_10,101039,201041,,4.7,1,
20230103_10,101040,,301042,5.1,1,
20230103_10,101086,,301087,4.5,1,
20230103_10,101165,201166,,4.2,1,
20230103_10,101208,201211,,3.8,1,
20230103_10,101208,201213,,11.1,0,
20230103_10,101212,201213,,5.5,1,
20230103_11,100147,200148,,4.2,1,
20230103_11,100149,200150,,7.3,1,
20230103_11,100216,200217,,4.3,1,
20230103_11,100289,200290,,4,1,
20230103_11,100335,200339,,7.7,0,
20230103_11,100335,200338,,5.2,1,
20230103_11,100337,200338,,3.3,0,
20230103_11,100337,200339,,5.8,1,
20230103_11,100386,200387,,6.1,1,
20230103_11,100525,200533,,9.4,0,
20230103_11,100526,200531,,5.3,1,updated
20230103_11,100526,200532,,9.2,0,
20230103_11,100529,200533,,6.6,0,
20230103_11,100557,200558,,8.1,1,
20230103_11,100720,200721,,5.7,1,
20230103_11,100776,200777,,5.6,1,
20230103_11,100844,200845,,3,1,
20230103_11,100894,200898,,10,0,
20230103_11,100894,200895,,3.7,1,
20230103_11,100896,200898,,6.1,1,
20230103_11,100952,200960,,8.7,0,
20230103_11,100952,200956,,3.8,0,checked
20230103_11,100952,200959,,6.1,0,
20230103_11,100954,200960,,6.1,0,
20230103_11,100954,200959,,3.5,0,checked
20230103_11,100958,200960,,4,0,checked
20230103_11,101124,201125,,6,1,
20230103_11,101297,201299,,4.5,1,
20230103_11,101300,201302,,7.1,1,
20230103_11,101407,201409,,5.7,1,
20230103_11,101408,201411,,6.3,1,
20230103_12,100079,200080,,6.2,1,
20230103_12,100111,200114,,3.7,1,
20230103_12,100112,200115,,6.4,1,
20230103_12,100141,200142,,4.7,1,
20230103_12,100226,200227,,4.4,1,
20230103_12,100278,200282,,9.3,0,
20230103_12,100281,200282,,4.2,0,updated
20230103_12,100334,200344,,5.6,0,
20230103_12,100335,200342,,3.9,1,
20230103_12,100335,200345,,5.8,0,
20230103_12,100335,200346,,9.3,0,
20230103_12,100334,200341,,3.9,0,updated
20230103_12,100338,200346,,7.5,0,
20230103_12,100338,200345,,4,1,
20230103_12,100343,200346,,5,1,
20230103_12,100378,200380,,6.7,1,
20230103_12,100412,200415,,4.1,1,
20230103_12,100414,200416,,4,1,
20230103_12,100471,200477,,5.1,0,
20230103_12,100471,200478,,9.1,0,
20230103_12,100475,200477,,2.6,0,
20230103_12,100475,200478,,6.6,0,
20230103_12,100476,200478,,4.4,0,
20230103_12,100532,200541,,8.1,0,
20230103_12,100532,200539,,5.8,0,
20230103_12,100532,200542,,11,0,
20230103_12,100535,200539,,3.3,0,
20230103_12,100535,200542,,8.5,0,
20230103_12,100535,200541,,5.6,0,
20230103_12,100538,200541,,3.7,0,
20230103_12,100538,200542,,6.6,0,
20230103_12,100540,200542,,4,0,
20230103_12,100591,200598,,6.8,0,checked
20230103_12,100592,200599,,7.1,0,
20230103_12,100594,200599,,4.9,1,updated
20230103_12,100597,200601,,9.5,1,
20230103_12,100624,200627,,4.8,1,
20230103_12,100625,200629,,5.7,1,
20230103_12,100626,,300630,11.6,0,
20230103_12,100626,200628,,3.9,1,
20230103_12,100677,200679,,4.7,1,
20230103_12,100678,200680,,4.5,1,
20230103_12,100703,,300704,4.8,1,
20230103_12,100861,200870,,7,0,checked
20230103_12,100865,200869,,3.6,0,
20230103_12,100865,,300871,5.7,0,
20230103_12,100865,,300872,7.2,0,
20230103_12,100867,,300872,5.7,0,
20230103_12,100867,,300871,4.2,0,
20230103_12,100971,200973,,10.2,1,
20230103_12,100996,200997,,6.6,1,
20230103_12,101008,201010,,3.9,1,
20230103_12,101009,201011,,3.6,1,
20230103_12,101073,201078,,7.7,1,
20230103_12,101120,201127,,6.2,1,updated
20230103_12,101120,201130,,10.4,0,
20230103_12,101161,201162,,7.9,1,
20230103_12,101250,201258,,5.2,1,
20230103_12,101336,201338,,4.6,1,
20230103_12,101336,201339,,9.7,0,
20230103_12,101384,201387,,8.7,0,
20230103_12,101386,201387,,5.7,0,
20230103_12,101426,201427,,3.8,1,
20230103_12,101471,201474,,5.3,1,
20230103_12,101473,201475,,8,1,
20230103_13,100028,200029,,5.8,1,updated
20230103_13,100075,200088,,6.5,0,
20230103_13,100075,200090,,7.5,0,
20230103_13,100076,200096,,10.2,0,
20230103_13,100076,200091,,7.2,0,
20230103_13,100080,200092,,6.3,0,
20230103_13,100080,200089,,4.4,1,
20230103_13,100081,200090,,4.6,0,
20230103_13,100081,200088,,3.6,1,
20230103_13,100082,200089,,3.5,0,
20230103_13,100082,200092,,5.4,1,
20230103_13,100083,200091,,4.5,1,
20230103_13,100083,200096,,7.5,0,
20230103_13,100085,200088,,2.7,0,
20230103_13,100085,200090,,3.7,1,
20230103_13,100087,200091,,2.6,0,
20230103_13,100087,200096,,5.6,1,
20230103_13,100093,200100,,7.9,1,
20230103_13,100154,200156,,8,1,
20230103_13,100196,200198,,4,1,
20230103_13,100226,200230,,5.5,1,
20230103_13,100227,200233,,5.5,1,
20230103_13,100288,,300292,4.8,1,
20230103_13,100288,,300293,6.4,0,
20230103_13,100288,200294,,12.8,0,
20230103_13,100290,,300292,3.5,0,
20230103_13,100290,,300293,5.1,1,
20230103_13,100290,200294,,11.5,0,
20230103_13,100375,,300377,4.7,1,
20230103_13,100439,200446,,5.7,0,
20230103_13,100439,200451,,9.2,0,
20230103_13,100439,200449,,7.3,0,
20230103_13,100443,200449,,5.1,0,
20230103_13,100443,200451,,7,0,
20230103_13,100443,200446,,3.5,0,
20230103_13,100448,200451,,2.7,0,
20230103_13,100497,200499,,4.3,1,
20230103_13,100563,200570,,4.8,1,updated
20230103_13,100563,200572,,6.6,0,
20230103_13,100564,200573,,7.4,0,
20230103_13,100564,200568,,2.6,0,
20230103_13,100569,200575,,7.1,0,
20230103_13,100720,200722,,2.6,0,
20230103_13,100720,200723,,5,0,
20230103_13,100774,200776,,8.1,1,
20230103_13,100839,200843,,4.9,1,
20230103_13,100839,200848,,11.3,0,
20230103_13,100841,200849,,10.5,0,
20230103_13,100841,200846,,4.9,1,
20230103_13,100844,200849,,7.4,1,
20230103_13,100845,200848,,6.3,1,
20230103_13,100906,200915,,10.8,0,
20230103_13,100906,200912,,4.8,1,
20230103_13,100907,200913,,7.5,0,
20230103_13,100907,200910,,2.8,0,
20230103_13,100911,200915,,7,1,
20230103_13,101042,201043,,4.9,1,
20230103_13,101157,201158,,5.4,1,
20230103_13,101230,201233,,7.6,1,
20230103_13,101231,201234,,6.4,0,
20230103_13,101378,201382,,7.5,0,
20230103_13,101378,201381,,5.6,1,updated
20230103_13,101448,201459,,6.5,0,
20230103_13,101448,201464,,11.1,0,
20230103_13,101448,201454,,3.3,0,
20230103_13,101450,201465,,12.6,0,
20230103_13,101450,201461,,6.2,0,
20230103_13,101450,201457,,3.8,0,
20230103_13,101452,201459,,4,0,
20230103_13,101452,201464,,8.6,0,
20230103_13,101455,,301462,4.9,1,updated
20230103_13,101456,201459,,2.5,0,
20230103_13,101456,201464,,7.1,0,
20230103_13,101458,201465,,7.1,0,
20230103_13,101460,201464,,4.3,0,
20230103_13,101516,201532,,6,0,
20230103_13,101516,201538,,7.9,0,
20230103_13,101516,201543,,11.3,0,
20230103_13,101518,201535,,7.1,0,
20230103_13,101518,201541,,9.9,0,
20230103_13,101518,201533,,5.5,0,
20230103_13,101519,,301527,2.7,0,
20230103_13,101519,201539,,7.5,0,
20230103_13,101519,201531,,5.2,0,
20230103_13,101519,201540,,8.9,0,
20230103_13,101522,201540,,7.6,0,
20230103_13,101522,201539,,6.2,0,
20230103_13,101522,201531,,3.9,0,
20230103_13,101523,201541,,7.9,0,
20230103_13,101523,201533,,3.5,0,
20230103_13,101523,201535,,5.1,0,
20230103_13,101524,201543,,8.7,0,
20230103_13,101524,201532,,3.4,0,
20230103_13,101524,201538,,5.3,0,
20230103_13,101529,201535,,3.1,0,
20230103_13,101529,201541,,5.9,0,
20230103_13,101530,201543,,5.5,0,
20230103_13,101536,201543,,3.6,0,
20230103_13,101537,201541,,2.5,0,
20230103_13,101620,201622,,5.4,1,
20230103_13,101621,201623,,7.4,1,updated
20230103_14,100185,200187,,6.3,1,
20230103_14,100295,,300307,12.6,0,
20230103_14,100295,,300301,5.3,1,
20230103_14,100296,200299,,4.6,1,
20230103_14,100296,200304,,8.9,0,
20230103_14,100297,200304,,5.9,1,
20230103_14,100300,,300307,7.4,1,
20230103_14,100378,200380,,4.6,1,
20230103_14,100486,200496,,5.2,1,
20230103_14,100486,200500,,6.4,0,
20230103_14,100489,200506,,11.1,0,
20230103_14,100489,200503,,7,0,
20230103_14,100489,200495,,4.6,0,
20230103_14,100490,200499,,4.3,0,
20230103_14,100490,200504,,7.2,0,
20230103_14,100491,200500,,4.8,1,
20230103_14,100491,200496,,3.6,0,
20230103_14,100492,200503,,4.6,0,
20230103_14,100492,200506,,8.7,0,
20230103_14,100494,200504,,5,0,
20230103_14,100497,200506,,6,0,
20230103_14,100498,200504,,3.3,0,
20230103_14,100501,200506,,4.9,0,
20230103_14,100588,200589,,6.3,1,
20230103_14,100655,200658,,4.1,1,
20230103_14,100655,200661,,9.5,0,
20230103_14,100656,200659,,3.8,1,
20230103_14,100657,200661,,6.6,1,
20230103_14,100730,200744,,12.2,0,
20230103_14,100730,,300740,10.4,0,
20230103_14,100730,,300733,4.5,0,
20230103_14,100731,200736,,3.9,1,
20230103_14,100731,200743,,9.7,0,
20230103_14,100732,200744,,7.8,0,
20230103_14,100732,,300740,6,0,
20230103_14,100734,200744,,6.7,0,
20230103_14,100734,,300740,4.9,0,
20230103_14,100735,200743,,5.9,1,
20230103_14,100832,200845,,5,0,
20230103_14,100832,200860,,11.5,0,
20230103_14,100832,200851,,6.9,0,
20230103_14,100832,200854,,8.4,0,
20230103_14,100834,200847,,4.9,1,updated
20230103_14,100834,200858,,10.1,0,
20230103_14,100834,200852,,7.2,0,
20230103_14,100835,200854,,7,0,
20230103_14,100835,200860,,10.1,0,
20230103_14,100835,200851,,5.5,0,
20230103_14,100835,200845,,3.6,0,
20230103_14,100837,200848,,4.4,0,
20230103_14,100837,200856,,8.6,0,
20230103_14,100839,200851,,4.1,0,
20230103_14,100839,200854,,5.6,0,
20230103_14,100839,200860,,8.7,0,
20230103_14,100841,200852,,4.7,1,updated
20230103_14,100841,200858,,7.6,0,
20230103_14,100842,200856,,6.2,0,
20230103_14,100843,200854,,3.8,0,
20230103_14,100843,200860,,6.9,0,
20230103_14,100844,200852,,2.9,0,
20230103_14,100844,200858,,5.8,1,updated
20230103_14,100846,200856,,5.2,0,
20230103_14,100849,200860,,4.9,0,
20230103_14,100850,200856,,3.6,0,
20230103_14,100853,200856,,2.5,0,
20230103_14,100945,200948,,4,1,updated
20230103_14,100946,200949,,5.5,1,
20230103_14,100991,200993,,5.2,1,
20230103_14,101185,201210,,10.3,0,
20230103_14,101185,201198,,5.2,0,
20230103_14,101185,201203,,7.9,0,
20230103_14,101187,201210,,9.2,0,
20230103_14,101187,201198,,4.1,0,
20230103_14,101187,201203,,6.8,0,
20230103_14,101188,201204,,6.7,0,
20230103_14,101188,201200,,5.2,1,updated
20230103_14,101188,201211,,9.3,0,
20230103_14,101190,201201,,5.2,0,
20230103_14,101190,,301209,8,0,
20230103_14,101190,201213,,9,0,
20230103_14,101192,201210,,7.8,0,
20230103_14,101192,201203,,5.4,0,
20230103_14,101192,201198,,2.7,0,
20230103_14,101193,201200,,3.6,0,
20230103_14,101193,201211,,7.7,0,
20230103_14,101193,201204,,5.1,1,updated
20230103_14,101195,201210,,6,0,
20230103_14,101195,201203,,3.6,0,
20230103_14,101196,201204,,3.5,0,
20230103_14,101196,201211,,6.1,1,updated
20230103_14,101197,201201,,2.8,0,
20230103_14,101197,201213,,6.6,0,
20230103_14,101197,,301209,5.6,0,
20230103_14,101199,201213,,5.2,0,
20230103_14,101199,,301209,4.2,0,
20230103_14,101202,,301217,13,0,
20230103_14,101202,201213,,3.4,0,
20230103_14,101297,201298,,9.2,1,
20230103_14,101390,201391,,8.4,1,
20230103_14,101455,,301456,4.9,1,
20230103_14,101542,201558,,7,0,
20230103_14,101542,201554,,5.4,0,
20230103_14,101542,201566,,12.2,0,
20230103_14,101543,201554,,3.8,0,
20230103_14,101543,201566,,10.6,0,
20230103_14,101543,201558,,5.4,0,
20230103_14,101545,201556,,4.9,0,
20230103_14,101545,201565,,10.3,0,
20230103_14,101547,201557,,4.6,1,updated
20230103_14,101547,201567,,10.3,0,
20230103_14,101547,201561,,6,0,
20230103_14,101548,201558,,4.2,0,
20230103_14,101548,201566,,9.4,0,
20230103_14,101548,201554,,2.6,0,
20230103_14,101551,201557,,3.2,0,
20230103_14,101551,201561,,4.6,1,updated
20230103_14,101551,201567,,8.9,0,
20230103_14,101553,201566,,7.1,0,
20230103_14,101555,,301569,11.1,0,
20230103_14,101555,201565,,6.7,0,
20230103_14,101559,201565,,4.6,0,
20230103_14,101559,,301569,9,0,
20230103_14,101560,201566,,4.2,0,
20230103_14,101562,,301569,7.8,0,
20230103_14,101562,201565,,3.4,0,
20230103_14,101722,201723,,3.4,1,
20230103_14,101811,,301812,4.2,1,
20230103_14,101813,201816,,5.7,1,
20230103_14,101907,201915,,5,0,
20230103_14,101911,201915,,3.1,0,
20230103_14,101913,201918,,4.6,1,
20230103_14,101913,201919,,7,0,
20230103_14,101914,201918,,3.4,0,
20230103_14,101914,201919,,5.8,1,
20230103_14,101997,,302000,4.8,1,updated
20230103_15,100004,200005,,8,1,updated
20230103_15,100096,200097,,3.8,1,
20230103_15,100190,200209,,11.2,0,
20230103_15,100190,200202,,6,0,
20230103_15,100190,200197,,3.8,1,updated
20230103_15,100190,200205,,7.1,0,
